,business_id,positive words,negative words
2185,9vaPzTRUntT144Rnsxb2nQ,,"burrito,staff,lunch,service,chicken"
2186,-trCUd86vf5FzUAhkr20Ng,"time,asada,lunch",service
2187,Nut3ob6m58of2curSbrFWQ,time,"burrito,staff,lunch"
2188,89Nhx37ddA8isjGnOQaGVw,salsa,service
2189,09Hl38pDGEe1uSBNiqLKzg,,service
2190,aXiXvy5cBMeb6m2j7WFuzg,"time,atmosphere,service","beer,price"
2191,B60N0Fku2lkuQpTJ6t-E7Q,,
2192,WVzCMOvn9MnEwTC20GmIWg,"steak,dinner,time,taco","staff,fish,service,chicken,lunch,chips"
2193,zQRgTsipvU36PrEuC2pjaw,price,"shrimp,steak,burrito,service"
2194,lgWm0tBWJZFK7pIrj5A68w,chicken,"steak,rice,time,service"
2195,1aB0kMQNVRhhUXtb7C4Njg,staff,"meat,time,taco,chicken"
2196,HRghNZCxQm0UGgvu4mk33w,lunch,"burrito,chipotle,service"
2197,WCOuyKKNHWqua5MAKUNpaQ,,"dinner,burrito"
2198,5UkvIlQLgEkHg9fCI1yUmw,,
2199,ZcNe9rEAZVObPKFwtM8XaA,,"lunch,service"
2200,gtffarZ2Y_rLfCegMg-nqw,lunch,"staff,guacamole,service,chipotle,line"
2201,kXl44keW3wZaJpjEqHk30g,fries,"fish,service,time,salad,lunch"
2202,8zh9Uts1H32Cqfbar44TLw,lunch,wait
2203,1MrSwj8i2VEBHdp3IsWCpQ,"time,staff,waitress,service","taco,table,fish"
2204,cL38u23Ez492pToB4xZZXQ,,"service,price"
2205,Z0ojefRCqnvVLdNUjSYA1g,"burrito,chile,chicken","asada,lunch,service"
2206,MkP_RUY-cEF3B4e7hf7KmA,"shrimp,fish,service,price",
2207,RzW9XMCeRm-Xo-SCYB-Kow,,"time,atmosphere,chips,salsa"
2208,gdtZA3sVQ5Hk-3oPBArdLA,staff,"service,chicken,time,chipotle,salad,line"
2209,diCzUUimdr19isftmiIu_g,"lunch,chicken",
2210,efSwJYCHpQ5wz6hIzUiWIA,"dinner,lunch","taco,vegan,service"
2211,J_FXaFQQyx3NB8Q7fVPsFg,,"taco,minute,service,table"
2212,Tqk-TtGw0YjT_SrxsCPMxw,,staff
2213,2kZ2WDFA7kpoxpPS_LfCtw,,"burrito,time,manager"
2214,CH0nlZE8a5X6bUdzcqqseg,,"salsa,chips"
2215,Po0qaleJOSqZVsBsOzlDIQ,,service
2216,aO7Y_016hwt82og4Q4Alsg,,pork
2217,YkOCo5ipV2he2WXIAlZb-A,"steak,vegan","burrito,time,service,price"
2218,QGEolvoyxVoWd_d60DcdRA,"asada,fries",
2219,jqy0XVyE2KV_hZ32M6Zueg,"time,service","wait,burrito,chipotle"
2220,hl0b5B_I5xdNYC_w4Ut4ew,"beef,time,breakfast,chicken","steak,burrito"
2221,0AQnRQw34IQW9-1gJkYnMA,chicken,time
2222,1dI4oRq8wQrMs15nnj9TLA,chicken,"burrito,time,staff,service"
2223,VKmt_G2KSkAAFLRWyiGK2w,,"time,salsa"
2224,ToRbEn4rrp6Tg4xqiz5eyg,,dinner
2225,lXYTzkRVMHPYGcDRc_8JvQ,"staff,chips,manager,chicken","burrito,guacamole,service,time,chipotle,lunch,steak"
2226,Bq4_AKch4RCKRu0VnlyHSg,,service
2227,JLOIDKsS0TRTnzPVHzWHVQ,,"taco,margarita,service"
2228,9993WmhbJFsFfMvnHZUOYg,lunch,"taco,service,salsa,chicken"
2229,QKP7F11Rh7KAdDc1B_j2Lw,,"service,time,taco"
2230,TH34Fsp9fkARGhKa6u3qrQ,"taco,staff,fish","burrito,asada,service"
2231,SWDxTrwU_qlEcJp36IYquw,,"wait,time,lunch,service"
2232,pcG0vJiTtDcTb0y3pKFUZQ,lunch,"salad,time,service"
2233,wo41OdU_iUwFofsBnVf6uw,line,"wait,rice,burrito,service,time,chipotle,lunch"
2234,abVVf4ECAlgZtZfWcjuN-Q,,"wait,service"
2235,-fX1N-Pg_kxa7KK6gCv8Ag,,
2236,27OH0hv4jhwKDk-hKgqw_A,time,"line,service"
2237,409qhf4RF0rlxcuaM576Qg,"salad,time,chicken","wait,burrito,service,drink,salsa"
2238,s4Q0Med8QVVXSrhoAYq-kw,,"taco,service"
2239,O0KPQu0zouowlJZWsJrSXw,,"burrito,asada,fries,chile"
2240,WUswpeAjbiww_xkSS8jTEA,time,"wait,service,chicken,waitress,line"
2241,jtj0JmyAawmnzY6wXCQi_A,,"steak,time,waitress,service"
2242,jG0m1-899xwYY3IXpTRRCQ,price,"taco,lunch,fish"
2243,sw0nkPQvtxLtTyRnr-dt7A,"salsa,chips","dinner,time,service"
2244,EYWaN9sLjVYdi7fKIRguVA,,"time,staff,taco"
2245,DmAKN7KxGLFXGqAk23EDHg,,"shrimp,time,service"
2246,74PuNP7egqbaloqDecGsrA,"staff,chicken,salsa,lunch,steak,chips","wait,service"
2247,cWtUKKsnEYy1WeR1aEdyMA,"staff,service,drink,taco,patio","dinner,margarita,table"
2248,hMe7hiCo90jnMXyzmPnO6Q,,asada
2249,lq58IcwmMODhqyhC1EDMRQ,,quesadilla
2250,7WZHJyMln_Ai44PJ3_Q1Qg,fish,"steak,taco"
2251,Yp9w4nhUowBU_IS_StFXbQ,service,"time,vegan,breakfast"
2252,WaXJWOQOPMEtGvRDFHma6g,,"staff,service"
2253,gazJFJoMqPP_aG76kAWcYw,,service
2254,bhqutNwa_FvcHx1Mp_WWYw,,"burrito,meat"
2255,Ia_4DtMhp92IcFt0bzZhIg,,"burrito,tortilla,meat"
2256,WfREwPW80GVlw7_uVSSFjQ,,
2257,8hZjiPzJIojA1k7_W4hELA,,"time,quesadilla,taco,service"
2258,xIYTia1c4IUFxIQlBItasA,,"staff,service,chips,chicken,table,salsa"
2259,FwDthqY_Iy0Up0cpTP0AKg,,"wait,lunch"
2260,XJJUmlIwT7jtvIm-0vN_Eg,,margarita
2261,HvOeGCMOqPLYjbjrJ98qWA,,
2262,P9srGF_edclaYfYZjy_kgg,"staff,service","lunch,price,vegan"
2263,z4K95Y4P5nMrtJiDtXWDYA,chicken,"staff,lunch,service,pork"
2264,1DdkhCSmKDgFmilXS9SZEA,"shrimp,service,time,lunch,price",rice
2265,6a4-SPP4QJbJuHoMhPKnVQ,"staff,chips","burrito,time"
2266,EYIFs5glTs4UGxPsmyyC-A,,"beef,time,service"
2267,3WRvQJS9GIBubGxbHMzX2g,"lunch,manager","staff,service,chicken,chipotle,line,meat"
2268,KuZJcLIe3r0zO0x5TlmsKw,"wait,taco","time,atmosphere,chicken"
2269,aKpFO1C0-1MlirhCffUt-w,,
2270,eS29S_06lvsDW04wVrIVxg,,"time,service"
2271,QiqTldItGyzTw4P6dW8RZw,,"waiter,staff,service"
2272,BHMY0sZXJ-6bjTT0V1ubEw,staff,"wait,rice,burrito,service,chipotle,lunch,steak,chips"
2273,9Ioq8wnP0H2PhajGW1jXzw,chips,"time,atmosphere,lunch,salsa"
2274,9xweM3L_Wva9wOctUeABeA,,"taco,service"
2275,Yewxcf5-kbESoS5r1l-1AQ,"taco,price",salsa
2276,_XN-GwzZwAyIqLKJsl2htg,,"waiter,atmosphere,service"
2277,bU6IZNKS7NcFVfZppkTHAg,service,"pork,time,salsa,lunch,taco,chips"
2278,yGoA3jHUWfRzx8c6BiF5Ng,,"staff,patio"
2279,OlOe-kVpXQOk9pUBpHBFsQ,"waiter,atmosphere","staff,guacamole,service,time,salsa,lunch"
2280,ppasQEo3jPkBdwdRGVd9WQ,"breakfast,chicken,time,quesadilla,taco","fries,service"
2281,6qP6R78nlAGSahx78DayHQ,staff,"service,breakfast,time,line,taco"
2282,nyeIcJRPs8n199nW4OjpSA,"burrito,staff,guacamole,price","taco,lunch,service"
2283,THcAGc-Fb8gqmA1V-KvFkw,service,"time,asada"
2284,l0Gop1Hu8XJYpHHCpvG6SA,chile,"burrito,service"
2285,XOqoNwn1igQRhb3mCGo7BA,"salad,atmosphere",service
2286,oVwbbA0JttNp3nNJbKsmJQ,asada,"rice,burrito,service,breakfast,time,lunch"
2287,mVTpWeqWiuJKVOT2p8d4aA,,"time,service,meat"
2288,QkZEdBfKhXwCF38AJG1Ylw,lunch,"time,chicken"
2289,8RSfnwNKjaGz1VsALAGRrw,,"time,lunch,taco"
2290,ZbHE1ZncONeH-q93GuVGdA,"burrito,bacon,breakfast,chicken","time,service,chile"
2291,DaVTuhzi6EgWStb2eAjNjA,breakfast,"asada,lunch,service,chile"
2292,5jJ09QrQyrVx7aPEdZkiCw,"lunch,service","time,taco"
2293,7GoKSLqOTDqkH_Uv9ve5cA,"taco,staff,breakfast","lunch,service"
2294,_ex7M-yXGILBe2Kb1io2lQ,,chile
2295,kqTek_oBEKOKpIHI12JYhQ,"burrito,vegan","tortilla,lunch,service,chips"
2296,TvAmV2vB4oTsNwGjjM6y3g,,"taco,service"
2297,mWaGK-fdIzhx0SZwU-Tiaw,,"taco,service"
2298,nSTDc9_ETRO9mZwvc-WY9w,"beef,breakfast",service
2299,ajxERYetbZnOJ1eOqik67w,"lunch,staff,fish,service","wait,time,chicken"
2300,Y_9f9tzVRaXjfT9Fa5_W9A,dinner,"staff,time,chipotle,price,meat"
2301,-e_UQJVTzIPweX4TcPUYVw,"beef,taco,atmosphere,lunch","burrito,time,margarita,service"
2302,_2Wbpm821bdNsh-gyqufrg,staff,"time,lunch,service,chicken"
2303,E6BUlDkXuBtX-5CoWWtw6A,"atmosphere,lunch,chips","time,waiter,staff,service"
2304,YaFM08fEdbp-iSon3Opsbw,"dinner,staff,time,salsa,lunch","waitress,service"
2305,-rMJrY16eFTQd4I035G1oQ,"burrito,chile,breakfast",service
2306,sUzvletCYiIaZD_hbnNLEA,,"wait,line,service,time,taco"
2307,6VZ4T_BnTl8swN-g06ZVYg,,"service,time,taco"
2308,TCCiuifeDJqXXxjtOT7JuA,,"shrimp,time,chicken"
2309,HOlDxrYqfoJrVq2Eo-_LKQ,"burrito,staff,chicken,fries,bacon","service,breakfast,time,salad,lunch"
2310,IqBoGCKUJdzBOmzjUsB7lw,,"salad,burrito,service,time,chipotle"
2311,Da4E88htQ_FTOB9HgGcdBQ,,"dinner,staff"
2312,iQOjQH30LFsj6aO3wJG7nQ,,"wait,dinner,asada"
2313,5-_4mHujcNo0PWj3-ybwnQ,"asada,staff,price","taco,fish,service"
2314,Yea_hg7GjYfOOzMeBSUNjg,,"burrito,vegan"
2315,c79drEBxcX3LsiK6AFgGew,"dinner,lunch,manager","time,service,breakfast,price"
2316,_QvGAqMmrUIlxpby2Ul5Dg,,"dinner,time,waiter,service"
2317,Zp5xil8pC6Bm-fFOWIbh0Q,lunch,"shrimp,burrito,staff,service,chicken,chipotle,price"
2318,GzBIAjAMHD9iVZK8BT6XMw,,"steak,burrito,staff,service"
2319,fRQcEhA4NvdvrEzqFe228A,,"wait,dinner,time,service"
2320,spnbqpkQsY79i5dL5qiRUg,dinner,"quesadilla,service,manager,pork"
2321,Bs6HIe30dHfimk4GckmHbg,,"beef,taco,lunch"
2322,SvoIBKec8s1kOARX_3EKXw,"burrito,time,asada,taco","dinner,fish,service,breakfast"
2323,4Pb7SlTK89uSdqOwMNM35A,"shrimp,salad,service","dinner,table,manager"
2324,C2BR0TjNacoNzItPLUHTAA,dinner,"staff,fish,service,time,salad,lunch,taco"
2325,1qd-bk_dx_ZbmoQSbNUuVA,,"lunch,fish"
2326,OYYQmP19xXJdKmEVUErFDg,"dinner,lunch",service
2327,xvWNuKzFoZTWpznbxYM1SA,"beef,atmosphere,lunch,breakfast","shrimp,dinner,burrito,service,asada"
2328,H8NK_pWGq4i3L92ZpaUaGg,dinner,time
2329,gEv1Og5uGDLw9HkbKSGUZw,,"guacamole,service,time,patio,taco"
2330,g384tK63QxXXm3UNhtGMuA,"breakfast,salsa,price,asada,fries","shrimp,burrito,fish,service,lunch,taco"
2331,PzRgohlnHNN0C0Len1At0Q,,"time,lunch"
2332,4jKa65sHrVx4raAL_WuReQ,,time
2333,1DswS8btQKkWFyTUZlcgCQ,,"drink,taco,service"
2334,QiuTcA0bKQMCyOFBFJZ58w,"asada,salsa","wait,service,time,manager,lunch,meat"
2335,lJh661dhjD5BDz5QrBEUeQ,"burrito,time,salsa,asada,chile","staff,guacamole,service"
2336,k9vesqNHKEoXo7itaWfruw,,"time,staff"
2337,lbo8gncBXedeeogWD1JDag,fries,"time,asada"
2338,B198jEItQSF7xQhRADUW6Q,"line,bacon","taco,lunch,service"
2339,9wCP-MP2B1Yi7EzsM0H0ew,,"taco,service"
2340,9bNpMgvaSux1xLPSPwIbUg,"time,chipotle","burrito,lunch,chicken"
2341,5Tt43x1bZsJiG8l-KQjqbQ,,"salad,burrito,taco,beef"
2342,i8ijGG8LXmFOWTz-Haej7w,"shrimp,staff,guacamole,chicken,beef,time,salsa,enchilada,table","margarita,lunch,service,manager"
2343,AhQu7mLtmGlp8U2I-SV_jA,"time,dinner,burrito,chipotle","taco,service"
2344,KBA0yGsblufetQgs6Sm_nQ,dinner,"shrimp,time,waitress,service"
2345,JZKefaX9VXvmkcfMmbyrEg,"service,breakfast,time,lunch,taco,asada,fries","burrito,fish"
2346,H-B_JoResY4PyXND1_DQfg,"atmosphere,margarita",lunch
2347,T-0707ku9Ovt-Y8fLA2TrA,,taco
2348,44IAhkyHsBGMrggWm1HICw,,service
2349,JqMjfqxTffrHMabizYbVPA,"salad,taco,atmosphere,service","time,lunch"
2350,4zsGtAFbuDi30O43O4JWmg,"time,chile,lunch,enchilada","shrimp,burrito,service,breakfast,meat"
2351,qB15WElGAlI_eGWjn0kT2w,nacho,"wait,rice,taco,service"
2352,cdkzUI1tXc8rUMF33iKMlg,"drink,salsa","wait,staff,service,time,margarita,lunch,taco"
2353,Gkhi0IkGAIls6YgXBSdZqQ,,"burrito,service,breakfast,beef,asada"
2354,O9pveVVc5jppGrF8UXPrmA,"dinner,service","time,lunch"
2355,ZARxy5Orzk9Ocay0IkU_-Q,,wait
2356,g-E12y45gBKedax5N20YmQ,"shrimp,asada","service,burrito,time,taco"
2357,58c9tCvjkDRONJq8h6NLzg,,"dinner,chicken,time,taco,chips"
2358,QteBKpZTRa2dJ3u7MLiXww,"line,fish","wait,burrito,guacamole,taco,meat"
2359,BMXeJPcosAxfLU-6baO_0Q,lunch,"time,chipotle,price,taco"
2360,yz66FIUPDKGhILDWzRLeKg,fish,"time,atmosphere,lunch,service"
2361,CEqmM7PBlStvk2hMmHFBsA,,"salad,burrito,lunch,breakfast,steak"
2362,Y6ExNMzo2iU0-bVPrZDrWw,,"line,fish,service"
2363,syQBNfPzUKGnZE6w8cLuYA,"drink,lunch","staff,service,time,asada,fries"
2364,jlviy68buL1X2UADI-Lnlw,"pork,lunch,chicken","service,time,tortilla,line,price,steak"
2365,_Kd0kQ8RF70hJ1ykLqCRyQ,"salad,staff,service,pork","time,line,lunch"
2366,zcgCOV4AYAHG8LkC0ticSA,,"taco,asada,manager"
2367,rRAKvF-E_fnikHK4WSpXrA,,"time,chipotle,taco"
2368,PkL9tPTvvEtmBJvckrD_vg,"chips,chicken","fish,service,tortilla,lunch,taco"
2369,VjosGv-Ut9Pub0eXTVGvWQ,"beer,chips,salsa","lunch,service,price"
2370,drEybjNyjXIG-qvOisPEMA,,
2371,tB7wE98TiyI7Y89NeMCVww,,"rice,burrito,lunch,service,steak"
2372,RWYQMss0RzbtDGGwRI3iaQ,"steak,staff,chicken","time,atmosphere"
2373,0MAsCdFPG8n0gg46we5Q1g,,"lunch,service,chipotle"
2374,2_hC_X9K080F8zWP4UUB4g,staff,time
2375,-o082vExIs0VVNSuZmiTQA,margarita,"dinner,time,fish,service"
2376,rQd-wVQIQ1t7gPqoH9_Gvw,,"quesadilla,lunch"
2377,9pvJiPUzB5JTqhNTloKjvA,"burrito,chicken,time,quesadilla,lunch,taco,asada","staff,service"
2378,nWD8OWd_DAXGubGpFenmiw,lunch,"burrito,service,nacho,salsa,atmosphere,patio,chips"
2379,yGCrsq0AYI8WN7goMVLHJA,price,"taco,lunch"
2380,cO3m54wXVDJW8ryy_2wpBQ,,"time,service"
2381,vXNMO4APx3TfVLWkqZSUMw,"asada,lunch,chips","shrimp,rice,service,drink,salsa"
2382,CAStb1vB9y-QMQrt4PxEFA,"wait,rice","burrito,staff,service,time,chipotle"
2383,keGpmXQV-NeB0X70-GmY7A,taco,"rice,time,lunch"
2384,wJ84TZZTuT0EdLzPHt8RDw,"staff,margarita,manager","quesadilla,lunch,service"
2385,X57f6FWZiwI1wOidPPhOrQ,"burrito,staff,service,chile",
2386,DublKfLa9Y0PguCryoDJ-Q,"guacamole,time,salsa,quesadilla,lunch","dinner,service"
2387,Rmiv34SGRqJDm_5Db29IrQ,,"time,chicken"
2388,rbQtTTcXTKagKZHbTfQTkw,,atmosphere
2389,cenEs8pZINlsu1fSpzHizQ,"burrito,quesadilla,chicken","chipotle,service"
2390,bhK7V4alUPmzXx8AFta09Q,,"taco,staff"
2391,INuaxyGB7eE_6xMtYUersg,"time,nacho,taco,manager","rice,guacamole,salsa,lunch,asada"
2392,inkeT1aob-iZWbj3o_UQCA,,"time,atmosphere,lunch,service"
2393,szlIcLQE7K-1JuKeJIRKsQ,"dinner,lunch","wait,staff,service"
2394,oWxiT2PasutHFyZp8Yh2mA,lunch,"service,chicken,time,taco,asada,chile"
2395,Y92gs-2nwUuioEdtkrOfdw,"quesadilla,breakfast","shrimp,burrito,staff,service,steak"
2396,L2iT7pipc455Tgpbo35_mw,breakfast,"service,chicken,atmosphere,vegan,taco"
2397,MDm45O3RLf90hKy-tVsfNg,fries,"burrito,staff,taco"
2398,cHoijmWGVcSCAf5FyLqvPA,,"staff,line,service"
2399,jDQIKfsfJU3M8M6n0ESKFg,lunch,"wait,staff,tortilla"
2400,LxnZTxUoj063tbJaLQ7DHQ,service,"beef,dinner,taco,quesadilla"
2401,ZAqgv1gply0m_4fHAIffWA,"fish,service,lunch,price,taco","burrito,staff,chips,breakfast"
2402,nI7SyVbOyqZR7llfiW3wtg,,time
2403,VMeXFzWwBF2PSHx6EpII4A,burrito,"staff,time,salsa,taco,meat"
2404,9Jc3W0aR9Xf2gcHI0rEXsw,"staff,lunch,chicken","dinner,margarita,fries,service"
2405,qdd1DHfeKHE72_djJxCJdQ,,"time,margarita,lunch,service"
2406,-u0rjFgBL33tgSl-zTn85g,,"beer,atmosphere"
2407,YF8HRRyDdEglMg9gz-tJMA,,"taco,staff"
2408,Zv71mk1Ysq56xHzY0MWzUQ,"beef,time,fish,lunch","rice,burrito,dinner,service,chicken,salad,quesadilla"
2409,_yAYxyEBMIbqFL8pubaf_g,,"service,time,taco"
2410,4K5NUsinIgtq-yuxdp2HdA,"drink,pork,minute,chicken","beef,burrito,guacamole,tortilla"
2411,RgVK8Za3n0orgm_aooV9bA,,
2412,YF3MsPifKWOMZ75TBFE13A,"time,lunch,tortilla,chips","service,manager,meat"
2413,5O02gK9VpnLZNC-aFnp6lQ,"shrimp,staff,fish,atmosphere,lunch,taco","service,time,waitress,salsa,chips"
2414,bsF_kP6ksPRZ42NSA69XmQ,,"service,chips"
2415,Auky7_gMsUdB91V0EAgbhA,"shrimp,time,asada,salsa","dinner,lunch,service"
2416,JkzqS4JDOpoHrj534rzvAA,"rice,staff,service,chicken,lunch,price","time,breakfast,salsa"
2417,Cv6U-7HrrkKuh-_ec7EktQ,,"fish,service,chicken,time,table,taco,bacon"
2418,b01JHXXVU9XuUuFMGWDMJw,,"rice,time"
2419,foezb6XCQ2_bWLd2M5LICA,"service,chicken,salsa,beer,lunch","time,tortilla"
2420,rjlAUHT8B6KhKAmkZqS1xw,"staff,pork,waitress,salsa,chile","time,atmosphere,patio,service"
2421,fqMAnoS2sTokz6lqBSmoCw,"atmosphere,lunch,service","time,guacamole,taco"
2422,v0oHkLaA7cI9os6VZu6NZQ,,"shrimp,time,asada,fries"
2423,qeQDbldV5n-wUu9zflp01w,,"service,chicken"
2424,0mS42KOASlBugoM-SAc7gQ,service,"staff,lunch,salsa,chips"
2425,tYpK3EDxgXjCWEhB3tqE_Q,"dinner,atmosphere","rice,staff,service,time,taco,table"
2426,bgx6gYdktqEoQwBdo5lRbA,dinner,"service,time,salsa,asada,chips"
2427,OsuBqr2L0-5W8LGAsg-p8g,taco,service
2428,vZafOAECfChenbQjhlZQlA,service,"time,fries,taco,chicken"
2429,7re6iyJY2v4Zb3x3hJnkaA,,"beef,service"
2430,spvjNOYeR7sFX6yTgP21og,"dinner,time,table","vegan,service"
2431,oH84VXzObXpaC5ia2Tenpw,asada,"wait,burrito,service,lunch,price"
2432,z38AL1If2XDQhxh3Ioan3A,"wait,staff,service","time,nacho,lunch,taco"
2433,-zRDLAmg2h9uKpNY0OYdVQ,,"burrito,time,rice,price"
2434,ZO3ihx5FOObI_uCgin4x8w,,"atmosphere,margarita,service,chips,time,waitress,salsa"
2435,mBKkTiufDsw56kPmOGISIw,"drink,table","shrimp,time,manager"
2436,nvh-zGYHKwIUiPTgwhIScA,,"time,staff,taco"
2437,d17TNvbQP8h5_WniCnma1A,dinner,meat
2438,-sAfscV-SWC278qqCNxraQ,"lunch,breakfast","time,waitress,service,fish"
2439,aj0DdrjiVvWxVDZodgRTfQ,,"asada,salsa"
2440,yKShDxZcD-9UtqvtZfdWqw,service,"time,line,chipotle"
2441,pAR0lYfIr2x6aq9CpqEXDQ,,"staff,service,waitress,salsa,manager"
2442,VVeEiDBnfekolbs8FzAD7w,"dinner,fish,service,atmosphere,line,lunch","time,staff"
2443,sE38gJmCOLglVHPwUIhVFw,,
2444,9Oo3ZGrWLmlO2r33KNK-8A,,
2445,V1MTfnI-1T7lqZO-Y_qXAg,,quesadilla
2446,LnIO_JtoDS1xLfTHWuV_ug,chicken,"service,time,taco,tortilla"
2447,SloPgHVOCd-3pMWvJ7znlw,,"time,minute,taco"
2448,ocXPQsWEpC0KF6tZezEBpA,,"time,lunch,service"
2449,fK1oj0dk9Bc6KsBk5mMDxg,beer,"dinner,time,taco"
2450,l1MHyfjjQuzrb2Z4p-vUtw,lunch,service
2451,pyeoyouJWxxcwzfugfessQ,beer,"taco,waiter,guacamole,service"
2452,TEaBolNAkOdRm2gvIYz4OQ,chips,"time,atmosphere,service,salsa"
2453,AVEztb9RqonXHpGan5zoaQ,"rice,guacamole,quesadilla,taco,asada","shrimp,burrito,staff,service"
2454,GJ_bXUPv672YwNg4TneJog,chips,"salad,service"
2455,sPPh1LJllyr5jUpKFTxxag,"burrito,service","steak,asada,staff,chicken"
2456,rWrx9B1L0jCQm-uUmznBVQ,chicken,"wait,steak,lunch,service"
2457,p-sAj41iE2EtZZ-SmYVdGQ,,
2458,qYLwo_aPRRD9t2DkLgD9Mw,"burrito,staff,breakfast,time,taco,meat","service,chicken"
2459,vUqRC00T0cy17U5NsWW1Ow,,dinner
2460,XTSqlsyCiSJRVW095PwXSw,,"time,burrito"
2461,pdeTqMHy2YUkFzWxvP1huw,"lunch,manager","dinner,service,time,salsa,chips"
2462,EC7NrIHKk6i3US_XJlDWDA,"asada,margarita","lunch,service,salsa,price"
2463,19umlhmVB9O3njIBfRAe8g,"staff,service,price",chicken
2464,ujsqYa1yxduuB4wc0ASjMQ,,"asada,meat"
2465,3IwCop28R1_L5jMv6AkL8Q,"lunch,chicken","taco,guacamole,service"
2466,OQ_JeEWXv1l5nILp1H9yFg,"time,margarita,service","dinner,chicken,manager,lunch,chips"
2467,7HUEqrj4aa_u3kl-o-e9_Q,lunch,"time,pork,breakfast"
2468,99YJMvaaYwDry-SQuC63zw,"lunch,guacamole,vegan","rice,service,chicken,chipotle,salsa,meat"
2469,hvOE0XwbC4UPfuHHiC_frg,,"beer,service"
2470,-HVFJ-fD12z1evEExDPZ_A,,"time,line,salsa"
2471,gDZm9f38d5Liuvcd75_FZg,,"salad,burrito,taco,lunch"
2472,wYEAocX0vkcGN-i5rSszrg,,"burrito,service,beef,taco,table"
2473,lIFjn05i1kYq4q5cDKURBw,"minute,lunch,manager","service,time,fish,taco"
2474,hk9xmxnVl-AObpXbKTVYJg,"atmosphere,fish","shrimp,dinner,service,waitress,time"
2475,woJ0p5-_bc1BCezm16qtZQ,meat,"service,price"
2476,yEH13mKBZTsq1ExSLos1AA,,"service,chicken"
2477,l8gyfK0w0lrQqbPReObf5w,,taco
2478,Tw1CgJ8MHax1orR3gBJl7g,,
2479,E_DXCeVllZtHV93hsAIZvw,,"lunch,time,asada,taco,meat"
2480,NYpmDzwzAQyv0gQG5gBKbw,,"guacamole,chips"
2481,XVN0Mg7oABOWAWO3t9tXpw,"shrimp,time,taco","burrito,staff,fish,service,chicken"
2482,tjw1yJdmatifLYHbsI9HGA,"time,staff,patio,service","dinner,lunch,breakfast"
2483,xceERetY6Q9Pu_BQ32xpeA,"rice,taco,guacamole,service","burrito,time,breakfast,chicken"
2484,FJB280slE6ZDFbPl3sowFA,staff,"wait,dinner,service,beef,lunch"
2485,zZn22GJCl6f2fCrnUBQhcA,burrito,"shrimp,fish,service,time,taco"
2486,HFSyU3JO8PAg34BCsPMo0g,"steak,time","burrito,staff,chipotle,salsa,lunch"
2487,dQsKVABQ750EIIoqWMSy8A,,"steak,salad,drink,chicken"
2488,XNWXyFgCGaAwvg9QML2Ypw,drink,"burrito,vegan"
2489,Il6PvYFjolMt-6wahwarkA,,"time,price,meat"
2490,e5maG90XWT2pYqkfbxIdIQ,staff,"service,breakfast,time,lunch,price"
2491,iikAHVLZrZn7Zy1aEPD25A,"burrito,staff,service,chicken","dinner,rice,time,chipotle,line"
2492,daNKquKlJrBZ8CIG9jxnVA,,
2493,OqWYJ_GYHnJFpple7dUBrQ,,"taco,asada,meat"
2494,n3kuSEwXUn3acFjmKiE16Q,"shrimp,fish,breakfast,taco,asada,fries","wait,rice,burrito,service,beef,time,line,steak"
2495,YV9GVfmDSDM7HSV0jVdTOA,"shrimp,service,manager,salad,price",taco
2496,hY77DYw8mh1WT9yypK4qyA,"beer,price","atmosphere,lunch,service"
2497,v-RQugtZbhnINBqrIZ9l9A,,
2498,fWiwY1bW-BxA-Vzm6lDalA,burrito,"rice,guacamole,chipotle,line,lunch,meat"
2499,DDzUKZj7EU4mLNbRWwMoFw,"lunch,chicken","time,staff,margarita,service"
2500,Mw1Q04VtMm3vG3pBByXRtQ,,asada
2501,oah7hUbos7yUH_qP7du2yQ,,taco
2502,QmvtdOl4PEiMizrMyEQZTg,,
2503,2KS_UunFuefCdniRrrxIkg,"taco,salsa","wait,burrito,service,time,quesadilla"
2504,VtgFuz3LXsrGB-SzPSQbDg,"pork,lunch","beef,burrito,line"
2505,XO9oHMxyT0fklifbmED5LQ,dinner,taco
2506,qpvA9BmHbppuxLZ3q7C-LQ,,"burrito,lunch,service"
2507,suQugTjSMYMIrK5fAabC_Q,"rice,burrito,fries","service,chicken,time,salsa,lunch,taco,asada"
2508,T6mV9V8sfyW3Wj5tsKgabw,chips,minute
2509,Zto7klfy9Opk65ABzZS1qw,,"service,time,taco"
2510,bsGVvCtj8i2xGl15XX8Dxw,"shrimp,time,staff,service","burrito,lunch,meat"
2511,_PQ1cKw_ZtKrXNxCMgIeYA,"dinner,time","burrito,service,chips,chicken,drink,salad,lunch,asada,chile"
2512,wfS-UneyghH8vd_C1kH2Kw,,taco
2513,Te-BqwJZt8S0fu9ltlq3Eg,"dinner,quesadilla","time,lunch,service,salsa"
2514,jHkcNN3KZV9QZQRwwRLRXQ,"burrito,service,breakfast,beef,price,fries","time,taco,salsa"
2515,zWKpPyzm0W9N5OEPDuwgMA,"lunch,meat","burrito,staff,service,breakfast,taco,asada"
2516,wT-J6sib_NSr8rcH2aTcAA,taco,"burrito,guacamole,service,breakfast,time,asada"
2517,2IIqWeO5yd1VDrhGgZNuzQ,burrito,"service,chicken,time,lunch,taco"
