,business_id,positive words,negative words
343,37rVCOBSof0Xl1fiYRvPKA,,"chips,margarita,service,wait,drink,salsa,shrimp"
344,T-m667xSiQysC_mokXM0yA,,"breakfast,asada,burrito,steak"
345,hxlfoblUAzNSOszKlyaV6g,,taco
346,c_XbaJqhm-5ycSBOkVUBmg,"tortilla,price,rice,steak","service,time,asada,burrito,taco"
347,-1VaIJza42Hjev6ukacCNg,"staff,lunch,chips,dinner,salsa","time,beer,service,burrito"
348,HtctU6CwYrKN3r2SL259EA,"fish,pork,time,lunch,dinner,taco",service
349,LA9j7bDQLkDmLspdHwL3Bg,chicken,"staff,service,time,breakfast,salsa"
350,a_ZMv-iiPD7m8ffY9M2d7g,,"time,lunch,burrito,steak"
351,FGu_PeH91V6Pi22qEapJSQ,,"time,service"
352,-LAiusd8GnWFR8atxbT-Vw,"lunch,dinner","fish,service,waitress,time,taco"
353,2pcrNqDnsFd6UCelOriVlw,lunch,"taco,service"
354,oC_DakWWVF2rgjA4dl1hTQ,,"chicken,taco"
355,thLX_k20SPJ0KyusGTBIHw,,"chips,taco,service,lunch,salsa"
356,sjO0HUb3VdYGQdHxrTnKUw,,"lunch,taco"
357,WP0M2cpWzhsMwk7kPtreRA,"lunch,dinner","breakfast,taco,service"
358,I4tp53A6qj6m_TXcwhBhqw,breakfast,"staff,service,waitress,time,drink,chips,taco"
359,vSICEmUaGU9YMS_CPDZuDw,,staff
360,ZMcvBaSEtMrieTYpPBIzVQ,,staff
361,5JxlZaqCnk1MnbgRirs40Q,chips,"dinner,service,waiter"
362,4CE_jyoNwSYkorer13G5OQ,"service,time,lunch,chips,dinner,margarita","drink,taco"
363,v_xTE55R62m7riTP7nWgAA,,"taco,wait"
364,LDMCrFlGIFUN6L-FEFgzWg,,"service,chicken,taco,time"
365,VBtBt1bTxn_ZSDyheWZtHg,chicken,"staff,service,salad,dinner,taco"
366,7rpa12_EX3A-hyGtrv8o3A,"service,patio","time,fish,lunch"
367,_u1Bq7QsgMUXSMex8QHqLQ,"chicken,salsa","time,service,lunch,burrito"
368,0rrq-d9iNL2rrLET61v7jg,"guacamole,staff,steak","fish,service,meat,wait,waitress,time,lunch,chips,margarita,salsa"
369,uSJN11frMmy7Pc0R6NK3hA,,taco
370,z58nyUVyDV-vC7nXFfvR5g,,service
371,tpCALADHTuBaCJNgAluj2w,"lunch,taco","fish,service,fries,asada,steak,chicken,salsa"
372,6tu5q1pgP7sfDpTY9Vq7GQ,"lunch,staff,beef","fish,burrito,steak,salad,taco"
373,cHdJXLlKNWixBXpDwEGb_A,chicken,"time,staff,rice"
374,rt8yYbavl6IAUjwh66YeNQ,,taco
375,XBikK0GMqJTF5d_bI3VSkA,"lunch,beer,burrito","chipotle,fish,service,taco,shrimp,manager"
376,YUCFf9FJg1YgP9CAvl4_GQ,,time
377,vnIdWzIB2W4j9cDcd6tHAQ,"margarita,salsa","service,dinner,price"
378,Ys72WVDQxNtFHl3J3aZ1vQ,fish,"time,burrito"
379,-mcuv5UOSmbzi-aQNsUI9A,"fries,time,beef,pork","chicken,dinner,meat,lunch"
380,YD0hmHv_DaREDENhTb2Pnw,time,lunch
381,ePEvuHR-yD4MqjfFGwXLXA,,taco
382,oHeiAs-mnDJU1_4BD8_5Dg,staff,"service,wait,lunch,time,chile"
383,2ivGlp_mVzwFaPjatAERXg,"guacamole,service","time,staff,taco,burrito"
384,1JOQhzsW6cu4yVHuPhlRwQ,"chips,lunch","service,enchilada,salsa,waiter"
385,PvXIIRzRZGUMnu0CYEax4w,,"staff,taco"
386,0LP1QdHGn6ZPZPrG9k3DkQ,,"time,dinner,burrito"
387,DG8KlNP7ArYesQb2AGUHng,dinner,"time,chipotle,burrito"
388,V80NaT5ZnfuA31yW3Y5Pdg,,"time,taco,service,wait"
389,SsSfeftxVU-VfM2jkoIiCA,"time,service,atmosphere",staff
390,zIOLoKIOXpGrzndARGhkAw,,
391,fCpPsX76xgs4BKLe_uxAMQ,fish,"beer,service,burrito,chicken,guacamole"
392,ibFdignja_hNpgCjDYP7Ug,"waitress,dinner,price,wait","fish,taco,lunch"
393,KcvwsmZ3FxylmLH-ZrJing,,"time,staff,taco,burrito"
394,UcCJfq0PElINpflaTH8tPA,,"dinner,line,service,pork,lunch,drink"
395,x_BblTvFkQqM601Ad0kUDA,beef,"lunch,service,table"
396,UrhPr4uPoqKrYVANaroqgg,,"time,taco,service"
397,MQEpDvkdL39hh1N0We3Vaw,"asada,atmosphere","staff,service,wait,waitress,time,taco"
398,iR7KBgAHgt1O2acHhfIviw,,"taco,line"
399,8S0WItfiVK24ys48FhcSsg,,
400,fbQaKW0Lte0JQ_opbnjdKg,"lunch,chipotle",
401,nemcwBBzPuTbP9oKF9t_Jw,"time,dinner,atmosphere,pork",
402,7S50euIWzOTrokU-AX9C2g,,
403,SZpzMUdhh1xu2qlegzSyLg,,"taco,service,tortilla,drink,patio"
404,IHnh6sKnutS_7IRHguW0PA,"lunch,taco","service,burrito"
405,WVAvGK24DQ9FdsEHBqIygQ,,"staff,fish,taco,lunch,beef,time,burrito"
406,CsS9WsonGYyE3vINi5bxSg,"staff,service,atmosphere",table
407,H4TksVu70WQzg_BNV9QNJA,,service
408,ZSnAyj829ZcaGGxs-6sArA,,service
409,S80HOpgk-JOtthjMC2vKrw,lunch,"time,taco,asada"
410,rjKMTKPsjYw4RtiMpHquJA,,fajita
411,dInxwF8kXVdfLEGTIBRrSw,,"breakfast,taco,service,time,beef,burrito"
412,y_2ZDekyaciTuNeJd60u9A,,chicken
413,HkbNItNrnXlNo59M0YyoMg,,"waitress,staff,service"
414,ypFzLKsbvM-HjTfMQKQkSQ,,"breakfast,burrito"
415,MmilEd3oPSD2n6jvBnxd_Q,"lunch,burrito,margarita,salsa,atmosphere","chips,dinner"
416,scnWmw-edweZpj-N3kk9gQ,"time,chips,dinner,tortilla,salsa","staff,service,wait,patio"
417,zMPfZdODe82SL_zxnv7asg,"line,service","chipotle,staff"
418,ejKXczjEkm1gzyRdblQm8w,,"salad,staff,vegan,service,time"
419,vGDhK2Lc4Np5iZYZ7FG0QA,"meat,beef","service,guacamole,taco,margarita"
420,1VHNeig1A12AaJKEKRI7Uw,time,"service,pork"
421,BQGwVhsIkF7Q_8abFe7vFQ,,"beer,service,rice,atmosphere"
422,XH4jDFKyeCI7qkKq6PB9Nw,"time,shrimp,burrito","lunch,nacho,service,meat"
423,wJ2Pfqhsisl7IjqyRvKNvg,,"lunch,staff,time"
424,sZnBCxEZ7kDVf2MwKSNUjw,chips,"dinner,vegan,service,beef"
425,7tdVsSDXRKtLLC-fD1hJ-A,lunch,"staff,service"
426,AIMfPkVKeBqnCysGMv5XRw,,"breakfast,vegan"
427,YGaowC1J4GfkQYyYLYWnQQ,lunch,"staff,atmosphere"
428,8LOJxX83ExiqSy8nwPIpIg,,meat
429,vT5mKKEcAxhSPj452HHspw,,"time,service"
430,Ul0xEMKGW3A8T2XFNWeAeA,,"chips,fish,service,taco,lunch,salsa"
431,ttUkBP8GIuzA_Y3tN3hhkg,"lunch,fish,bacon","drink,taco,service"
432,mcXRNuN1MsgXYt8B2MWz2Q,"lunch,rice","service,wait,asada,burrito,breakfast,chicken,manager"
433,sUBZwQvmAOAHsbzW_0fOiA,,
434,UJCo2_6Q6MnHvZ2vEyUXTg,,time
435,DX690eOaqO7CK2Qr6__rMQ,,"time,staff"
436,1-mycIcKFGbvqLE60XrwnQ,"breakfast,lunch,staff,price",service
437,nsEO3MRzYLKfgtID7gvArw,shrimp,"service,waitress,lunch,time,chicken,dinner"
438,d_L-rfS1vT3JMzgCUGtiow,"chicken,meat","service,waitress,time,asada,taco"
439,FgPANtTwZqXB-edLkZTXQg,,"staff,taco,service,fries,time,burrito"
440,KTzBUAzUfFqvttyjWi_irw,time,"taco,salsa"
441,mIZRTk10-YmWRVaxhC1hjg,service,minute
442,TCoBE_BkDRrK0bWrh5VueQ,"line,atmosphere","staff,service,time,dinner,taco"
443,XxXmyN3tlroRQ1SOoSXHAA,"beer,lunch,time,chips,salsa",service
444,_rXRnGcU3RFtsehmdL0ucw,"service,shrimp","lunch,salsa"
445,n6u8lDrWBYkis8EQTwgOyA,"time,salsa","service,meat,lunch,burrito,taco,price"
446,6-lmL3sC-axuh8y1SPSiqg,"breakfast,taco,asada,shrimp,burrito",
447,Iexe2eXRLZLCj6v5tCMiDg,,
448,3btAvuu-3hjq9UUa5FO-9Q,,"chipotle,burrito"
449,U_1uPKky-ocxGBvLpkMFOQ,,service
450,5WtKBzHv1mL2-w1wcz3kpw,"fries,lunch,breakfast,salad,taco","line,service,time,burrito,steak,dinner"
451,pbeRNz7IU9rBqDOJcJf6LQ,fish,"time,service,lunch,shrimp"
452,VuYF1vGKLjEFaQfL4Ypwqg,"lunch,asada,atmosphere","time,taco,service"
453,9wm8Q1W_0_7Ka_AWBK5c7Q,"dinner,salsa","waitress,lunch,time,service"
454,wdxqWcQkS8SawOg1jaTZ4w,,"lunch,asada,service,fries"
455,l6Z6dyrukyKzwemZ9tqmxg,,taco
456,hgeDR7BLRcN24G5LCp-W7w,,
457,nVGPxMooxSiaSH_wHvcRbw,,"time,taco,service"
458,gGt00WW8sNY2Sop7jYa7Tw,"fish,waiter,chips,margarita,taco","staff,service,lunch,time,noisy,table,atmosphere"
459,Gl01qPpjC9DKN_Py3IEnpA,"staff,lunch,time,burrito,chicken","chipotle,service"
460,FQXu06x5D5huxPbK04DItw,,"chipotle,line,meat,guacamole,lunch"
461,ze2aJfSXyF_qsKNq_B8WYQ,,"asada,fries"
462,wcE1oKRQyi__19LH5WOszA,,"time,taco,service"
463,n6AxJR-ey2_DgAJPZfEvfQ,,"lunch,service"
464,-zhywnaBiGRNcr6kbDagBQ,,"breakfast,time,service,meat"
465,MG0Ek3-yxtprwzY5ruGxRA,"lunch,dinner,burrito","time,staff,taco,service"
466,UNT3bzpG4b9JSeaskTAMhw,,"lunch,chicken,burrito"
467,1GXTRFzsANkhkRIivqMtuQ,"time,beer,fries","lunch,service"
468,Euu79b2o5k5RZReIuThBWg,"lunch,dinner,time,chile","chips,staff,service"
469,4w3CXzYFboPjsjDHIXyVLg,"time,staff,burrito","lunch,chipotle,service"
470,GpiCR__hCufqB82i_2j3tA,"breakfast,service,burrito","salad,time,fish,taco"
471,rmD9BPsucgR4q3WiygrjEA,,"chips,taco,time"
472,v_frjRRrLTm4eJchadhf_g,,"breakfast,lunch,wait"
473,OO9vWkVYBqhfx5mrbOdgbQ,,"guacamole,service"
474,M9aTtOeOIG-EOLeHNgkKfQ,,"breakfast,asada,service,burrito"
475,1_WfF9pNoNeWe233CeqE1Q,"enchilada,service,beef,pork","salad,staff,taco"
476,LkmRdUKz7cKNls3BpKHxRA,"guacamole,service","waitress,drink,price"
477,IghwtXL8ZgK2dEL62Pzhrw,,"time,taco,lunch"
478,MVLZqbw6vOkCjFApRBlSfQ,asada,"time,taco,burrito"
479,DCKAhcwBwJQrrjmEunh9lg,,"staff,nacho,service,meat,taco,burrito"
480,2tC8oReqFUT0_uVQ3kHePA,"chipotle,line,meat","time,service,lunch,steak"
481,wy6pYrWtiGrktOpUmsvCHQ,price,"chipotle,line,service,staff,burrito,chicken,dinner"
482,zdxOrKy1GGyQcchr0qZvnQ,atmosphere,"time,rice"
483,sKHDoLqDj99UuAP8ljSaTw,"service,time,chipotle,price","lunch,staff"
484,dF47LvoipaCACkZ4LAnBMQ,lunch,"chips,service"
485,AM0NHSxMeX92OKBt0ywmSA,,"time,fish,service,atmosphere"
486,WcGKG8_rDVBVx6lSTlWiDA,,"time,staff,service"
487,zwNLJ2VglfEvGu7DDZjJ4g,,"staff,service,waiter,time,salsa,beef"
488,8iVd6gMWKGGU9SL55B4vjg,"chips,guacamole","lunch,taco,rice,shrimp"
489,IYMlYIQWzHxopPJ53mdtzA,,"taco,service"
490,r6tNDARvVhHcRD88DEND0Q,,atmosphere
491,_LL6zdQBWKIAbNKeg3uBFA,"lunch,time","waitress,service"
492,9KeJfn7-6DFfUFoZLu_DNQ,,"guacamole,service,meat"
493,twqDp5T5eXXt6ZipLvECRw,,"chicken,taco,service,lunch,time,rice"
494,gY95Q7BVB636-tAcDqC9Ww,"time,margarita","lunch,service"
495,omjoiOJGY-wnB_pVZtsrJw,"breakfast,salad,burrito","fish,chicken,taco,price,beef"
496,6lCFq6RQxctSW37yNYZ5wg,"staff,atmosphere,waiter,dinner",service
497,A4t1UT6j1lSQN6OM0Oy2GA,,"chipotle,staff,service,salsa,time,price"
498,T-wer_1iIXs692gYrTriDg,"lunch,chicken,taco,price,beef","minute,wait"
499,YM-nYIHd99qUt9n62AxIAg,,"dinner,service,wait,waitress,time"
500,_zCwyuW5XrRKw8oK8EM49A,"chips,burrito","taco,service"
501,6Gm8wh3N-su9wMaYzGreAg,,"taco,time,asada,rice,minute"
502,LSm9EJwq-i1CpssEmhOccA,,"taco,burrito,steak"
503,tmKr2Vvu6I0zJ6kjrS949w,"wait,burrito","lunch,service"
504,dHmLezNmX-VW8_Hfryv5tA,,wait
505,bo05yEhBVDA6YFOST_Gqlg,lunch,"quesadilla,service,pork,time,asada"
506,5LyRiFjVReHQYqJhHJe1dw,,
507,R5WkKWo9ae2gN2feWtB_4g,,"time,staff,service,lunch"
508,p6FPcgLymnpk_gAyQuW_Mw,,"chips,fish,guacamole,burrito,steak"
509,jom1Jo6Uufn64Rz6payYSg,,"time,staff"
510,XcOy_IMkPO9jGBox6mHT8w,"asada,burrito","taco,vegan,service,meat"
511,exORPQqBZVMcloEGv1vLFg,,salsa
512,lEV5bK-i6w_727MSgKksKQ,,"breakfast,time,asada"
513,pbrsG30usbyUpHwpkOymdg,"breakfast,lunch,burrito","time,taco,service"
514,wAXYLmHuysYTz8i4VPKmaQ,,"chicken,chipotle,service"
515,x4rPP40pYR5yMqKA77AGkA,,salad
516,Q5CFijcygcSLxALuRl4tyg,"waitress,chips,steak","staff,beer,service,lunch,time,taco,salsa,price"
517,iOUcvayK5jkO7hAE6qOzlg,burrito,"staff,service,asada,chips,salsa"
518,Scs-a2ybPdeT_mb7uZyLkQ,,
519,POgTu9ieZzOBafGMJ0MZow,,"quesadilla,dinner,service,lunch,time"
520,tUsqTg8FWA37DeyaGcBMbg,dinner,"lunch,time"
521,3Ustrt5-0Q-TmkpxxzINng,,"time,staff,atmosphere"
522,dwQEZBFen2GdihLLfWeexA,"guacamole,service","time,salsa,lunch"
523,bVqNtwcwIz2gAacHWYF2lw,"breakfast,fish","time,lunch,table"
524,hk7BUC8zi7xXPo2GGU4v7w,,
525,aqA2ePlmNbkz_pok9brhcQ,,taco
526,a8uQhqCsy_CA74HqNBOuUA,"lunch,atmosphere","time,taco,service,steak"
527,3zPlIl3EtYAAV1EG0kPg4g,,taco
528,44FSoN5Wj2B9vZTTYHlQZQ,"service,meat,time,breakfast,chicken,taco,price","quesadilla,shrimp"
529,Lqp3uwGJU6CHyys-eerMmQ,"breakfast,lunch,dinner,service","chicken,taco,asada"
530,ZFeo8EiFcxMbeJkWZg2aQw,price,lunch
531,VJVEDDJKccmrW1fhJCWmsQ,,"burrito,chicken,asada,taco"
532,u4in1KQSQthNHcpDMjC1bw,,
533,k8gsrz7gunXPYlOvDfJNBg,,service
534,5onric5Vkk9bkN0z7hmeFA,"time,staff,price","service,waiter,waitress,table,enchilada"
535,ju1jDr9nF0YCeTNKMYXPVA,,"time,chicken,taco,rice"
536,MbPObYMEOk4-IaTG0kOBjw,lunch,"time,service"
537,Lp9p3CanKJdqRekIwRNJ7Q,,"lunch,time,shrimp"
538,viB8KE-lqVzuaeyh6M4Xhw,"lunch,asada","fish,service,time,burrito,breakfast"
539,z6ttWFTaktvILeMYGNZPtw,,lunch
540,adZhMv-MUCMthNmZm4NW2Q,,burrito
541,nc7YTLSXEWPG4Q0WlI5iPQ,"dinner,salsa","lunch,service"
542,7CD4qTysNB-lis85QFS8Tg,,taco
543,zNL9Ajmn3gHUk__kpX7aIg,"chicken,staff,service","time,taco,price,lunch"
544,bxLmrsMdjAyz8QEqWml1CA,,"time,staff"
545,KBxus2mJ-AB97eYnIX7Srg,"chips,manager,chile","service,time,rice,taco,salsa,shrimp"
546,MhwAKgF54Rwmm4vkdIb0Lw,"staff,service,time,burrito,chicken,salsa","quesadilla,fish,taco,lunch"
547,03Yt7kMeYihN_y6ptiXxyQ,"dinner,steak","taco,service"
548,rkzU4UiTTXF54-FOELy9eA,service,"lunch,time"
549,qt6uOgx4d84ENE81nv5jaQ,,"time,chipotle,burrito"
550,CVECSCW-7zDzjpIPxsew4g,,asada
551,6CZGwCpnuLTqqR8SURdw5A,,"time,staff,taco,service"
552,aLZTOa5e2ON9mmDQcw6GtQ,"time,chipotle,burrito","staff,service"
553,-2isRNVb6PDuBagELL5EBw,,"taco,service"
554,IVZ28eprMi_hoU2AXNuMTQ,,"asada,pork"
555,jsuUmIEefPjV__ads62Z5w,,"breakfast,time,service"
556,82g1PwX5FvclqqdjJHcVNA,"time,staff,line","lunch,asada,service,taco"
557,bxp303ptM3n5hLP_NhNfHw,,"lunch,taco"
558,qPX9kv7S-jzl7aUzlo60-Q,,lunch
559,KBP7x08WfD__BUoE4kY0lg,"staff,taco,burrito","time,asada"
560,KTg-O9h0dbromB9qTF_8hQ,,"staff,service,atmosphere"
561,A2eA3LRbptrexCGw8fu67Q,,"quesadilla,line,tortilla,time,steak"
562,y6Dih1p0JqNuyfw9dQJ8_g,,"price,chile"
563,4IhXhL1_bwBcBUW3Fot8xg,,"staff,taco"
564,XaVHqVByyKswE0wV-B0HRg,,service
565,1JF9TbJ2d5hH8xsQvvklHg,breakfast,"service,asada,rice,burrito,chips"
566,Lycld8xZmrgbRJD4qDxgGA,"lunch,dinner","staff,service,time,margarita,minute,atmosphere"
567,d25EAvcnm2MHoY-rZYNslA,"lunch,staff,dinner,fajita","time,taco,service,chicken"
568,xyrQByVfX47bstcmP_k1BA,,"service,shrimp"
569,oOGLDf2rzeCPS7UQ8hhPlQ,"lunch,service,burrito","fish,price"
570,Ss37i4feOgX1N3Z_h5wy9A,"taco,staff,fish","service,wait,time,salad,chicken,price"
571,Cgdzp6-2ehmMAks-ZrI3Lg,,"chicken,atmosphere,beef,steak"
572,FBYYdKHgTG3uJwLfmV67ag,,service
573,3rX4WqckBD2e4Hdeic9wUQ,"lunch,enchilada","taco,service,burrito"
574,TDFNuRJ_45hW18mu-V12JQ,"lunch,staff,steak","service,meat"
575,e-X1HcALttCuuHtl0wU_gg,"chipotle,staff,service,lunch,minute","time,nacho"
576,rtT7RqERpHbRYOiTIgGszQ,"asada,price,fries","service,lunch,rice,burrito,chicken"
577,xsdRrNJuNumvrwoQ2Tt8tQ,lunch,"chipotle,line,time,chicken,taco"
578,RhV7sraRUB3km-gF-tmDow,"staff,service,fries,time,asada,burrito,taco","quesadilla,chicken"
579,jz6NKP1HNxPfPYRnqFTmCQ,,"time,staff,service"
580,QnCsCbE7EQte_MDWLO1gYg,,"time,chipotle,service"
581,KiTHWMK20GvgPvpHSzTHTg,"time,staff","chicken,chipotle,meat,lunch"
582,vILvd6b0jMFkKkrkpKMbbw,"lunch,staff","time,taco,service"
583,SzB85-8tmDEvoapZSDTBkQ,"breakfast,lunch,burrito",asada
584,pNSHrFBlwWgTY9es9sdEWA,,"quesadilla,lunch,time"
585,l7BLw7-bKVD7fImtls4Lfw,lunch,rice
586,o45msWITl1Cl4vsJFUPl9A,fajita,service
587,f8BfK4xFQ4ZbibijJt9NBg,"chips,lunch,salsa","service,waitress,rice,enchilada,fajita"
588,b9kQOV8VK_ecGYVoIQiHrg,,"minute,service"
589,zW9XOjuqrogE46FQH61GDw,,salad
590,RSEWEofaXj5W29C-WuFq4Q,,burrito
591,FNUPQBjJ4meyyKZZXaQXgQ,,
592,JECKrOvqJ_faoW_QxyeEAw,"lunch,dinner",table
593,iiIXOU0L-KUCjuNES2e6Cw,"lunch,fish,time","service,burrito,steak,taco,shrimp,manager"
594,3u5el8pjsc6igwPlls0_6Q,"chicken,price,steak",service
595,yZ_j_nGryWlv0uHmAyVJXA,margarita,"salsa,atmosphere"
596,R1PQEK6qvrZVC9qcWfKvDA,"chipotle,service,lunch,rice,steak,price","staff,pork"
597,ETSHD1lX0xcd2qInwiXxzA,,"breakfast,line"
598,73cpMzeoX52k3-qilLmWWg,,"time,dinner,service,lunch"
599,44vEjV59_w0cm_Lhyif3bQ,"taco,beef","fish,service,wait,time,burrito"
600,uN2oZDJGO078ExbbV_DGmA,"time,chicken,lunch,beef","taco,meat,burrito,steak"
601,MMh9G9Mg9iLEeUzmg7Lyqw,"fish,asada,burrito,breakfast,chicken","lunch,vegan,price"
602,Z7r_FJXEyfyvVsyv2y7gFQ,chicken,"lunch,price,burrito,steak"
603,lrAUseySfmFeZkWOGfsKnQ,"price,atmosphere","taco,service"
604,jOm2M6hn8M3BvrYwP7gV_g,,taco
605,kjs2IutpZINFnTWx4r6j0Q,breakfast,"lunch,price,time,taco"
606,xpd4W43hUtoBYc6dzo-xBQ,,shrimp
607,NjhCjFtNANQvcD8G0flL0w,beef,"lunch,taco,time"
608,RiNsVx2Zn_eoRaR23anbDQ,,"salsa,lunch,time,service"
609,SOOSUg-ugRI8dRQ96r5Fxw,"breakfast,time,asada","lunch,burrito"
610,9_8veOtNHWndBzfTvQAQCw,"lunch,chipotle,wait","staff,burrito,steak"
611,cfSuc4q7pQLF28mMbx1MRg,"chicken,service,steak","time,staff,salsa"
612,YFfQfqpaxE_epfrArEDQzg,,"time,asada"
613,gwOYq2vNZrLoU3gtrHusQA,,"chicken,wait,waitress,price,burrito"
614,pTYEPWijgqB3H7AVcqcYjA,,"service,atmosphere"
615,Ru09o7KDyRyRX_Le3eHjNQ,"chile,burrito,fries","service,time,breakfast,taco,manager"
616,O1aOpTSYbHmyV_712z5fsQ,"price,rice","chicken,time"
617,oLz3JuHkQqwFcmOlwq__8A,,taco
618,IhM1UBvAMM5Fia4f_v1wdQ,,taco
619,0QzCeORfF8EY34UODWRV9A,noisy,
620,7LkgfuhLVeQZ4qHHq86JKQ,,breakfast
621,Jd4MFJT3N0i8SK-NEocsKQ,"beer,margarita","time,service,rice,lunch"
622,ZCuxGouhn_6ndMIOHg76ew,,burrito
623,AVA3AwMEHfLY9anV3WgDXA,"quesadilla,price,service","salad,chicken"
624,06MlxbtB4ZYeg_ri02RIAQ,"lunch,dinner,service","chicken,staff,time,manager"
625,5t9kTG9DakuamJgY65HA7w,,"service,meat,table"
626,Ntu_fC4eFSPsNbssHKEg2Q,,
627,cJjUslSTMtUU2lG8BKCX6A,,
628,CISwejdbG96MIv1nndQ3Ng,,
629,02hhtAO83rZBU1hflleElA,,"chicken,dinner,asada,time"
630,Nkb7MqRM2875MTrFcMZPYA,,"service,burrito"
631,pIhteCW9zwjWzemoJwm4lw,,"chipotle,line,service,wait,minute"
632,2NrN7zt2R9Bx6_MJWmOCTw,,
633,8D4VMtrHQ5qBnRhYycq8IA,,"quesadilla,service"
634,ZjBxTDmt78bLEN5-5SfPIA,"breakfast,meat,burrito,fries","staff,time,rice,dinner,taco"
635,aZwNLZtxvp4uA9pBf-a6Pg,,
636,P6c0lV9DeJ6ofntpTWyqhA,dinner,"salsa,staff,service"
637,NnoJ7MBgV_F-bv7FA_X_BA,shrimp,"staff,service,lunch,rice,burrito,steak,beef"
638,VEeqUTODkjwera_JKy97rg,,"breakfast,staff,vegan,burrito"
639,tMkLVD60GqCgQ392GWPHIA,"breakfast,service,burrito","chicken,taco,time"
640,URPVZaGWXBguYakMaqUJrQ,,"service,staff,taco,salsa"
641,odYdARplahqW4XbXU4drKg,asada,"time,service,lunch"
642,IIjdJNIVVHKHyNeenUyOew,"staff,service",
643,FuMc84iDRyPHD8tpkME0yA,"chipotle,fish","service,lunch,time,burrito,steak"
644,Y2sqvs29NZvfpWxRXsI47Q,,"time,service,burrito"
645,fyFmamI9xY0_OOgH6tO3pg,"lunch,asada,burrito,breakfast,price","service,time,chicken,taco,beef"
646,1nqfF7z_bAnODz7cJ-uekA,,"lunch,salsa"
647,01JF2gJiPKa9MazZUiNtlQ,,
648,FMo1PJTUV5OpyiZlnTM1Rg,"time,staff,dinner","service,lunch,rice,steak,chicken"
649,sh69ApUyPhAltAMpv5vX3w,lunch,"time,service"
650,TRjROoIwqKg76ZS53DN-Ww,"staff,fries",service
651,7GGJlp1aWfcXGQz6q7SkXQ,,"time,drink,service"
652,cFL5Uu0XxIH4OdbKXXoGCQ,,"time,asada,service,meat"
653,HNQzTcyaW3PwJ2oC8vKWHw,,"asada,wait,burrito"
654,FxEJjLZj6UdsOCGcgEufeA,chile,"time,line,service"
655,rLTa-PztQLafDf70aKrNOA,"staff,time,chicken,dinner,enchilada","chips,chile"
656,Y1tXlYIwg26AdewIlAd_Ng,,"taco,service"
657,WqL96qA0l3ewibg8j1U-0A,,"lunch,service,bacon"
658,Zr4VFz5dRVlc8dbn2JjNww,"staff,dinner","time,taco,service,wait"
659,8QmYK1h-K_Km42BCNd-hJw,,chicken
660,zOMiDo5iGn5dTrckP4F_Ig,"lunch,taco","fries,time,asada,steak"
661,-5dd-RjojGVK9hjAMCXVZw,,"service,waiter"
662,Ln7Cb9twl9CDMtD40IXHQg,"breakfast,burrito","time,staff"
663,bUEc1ZDgfZPymHyUXEiiNg,"breakfast,time,asada","quesadilla,lunch,taco,burrito"
664,_vTXSMispis4Q5wCJykJkQ,"chips,fish,beef,atmosphere","staff,service,salsa,shrimp,manager"
665,e8aRJbv2EMH5DqMzbDK8wQ,"manager,nacho,staff","line,service,wait,lunch,taco,shrimp"
666,q50PTYB15EO2jEwgv-9vrA,"time,staff,salsa,table","taco,service,burrito"
667,6Ve_2kEz18dvhp4q3M5I2Q,"chicken,taco","asada,service"
668,T2tEMLpTeSMxLKpxwFdS3g,"lunch,time,noisy,atmosphere","taco,fish,salsa,shrimp"
669,B8MOpg05FJiKPZjvUtNiMQ,,
670,eoGAZLu8HQXxCNJC86uPcQ,,"staff,taco,service,lunch,time,beef"
671,I3STZd5iAvUL9MNLF_DUug,"manager,fajita","staff,vegan,service,shrimp"
672,cqJBTRVx614nqlLEkzL7Uw,,"time,taco,lunch"
673,8w_PzYVk6cR37lpR-SWMog,"dinner,price,burrito","service,chicken,line,time"
674,jaqSKgXuUP9xJGFyBfWDTQ,"burrito,atmosphere","staff,service"
675,-oXZirwmLzuzoLn4ajaKgQ,,"time,taco,asada"
676,e63KGjEh2xChZusUEHniNg,,"taco,wait"
677,fzQeUR_AvjpwIWjsMDAbGw,"quesadilla,service,time,burrito,chicken","lunch,staff,fish,dinner"
678,hJJm0DFmG57zwSeNkeIuRQ,,"service,wait,manager"
679,q4eeqVYRrO--vFFr3pBuNw,,"wifi,nacho,taco,service,lunch,manager,steak"
680,G2x-IPEd1HvqjSnt908qhg,,"taco,burrito"
681,7JQ5SNrrlCfkghYFzhOVUw,"price,rice","lunch,dinner,taco,service"
682,FAqDh5nGZkMrlJXbC7S9Uw,,"taco,service"
683,Ihb7UBlamsQu_baBkQ2V0g,,"lunch,service"
684,dYZqJ2S1ND9KghLIKJg71g,"chicken,burrito","breakfast,time,staff,salsa"
685,keJOgdHUWFm2d08qFk3QsA,"time,salsa,wait,table","fish,taco,service,burrito"
686,Z5LyFZUazPQ1x_i6HsS3vw,lunch,"time,taco,price,asada"
687,NMHyFtEj-AX0FuG3CaAzpA,,"chips,dinner,service,salsa,burrito"
688,J7KlrDFrriWoRkIUVNRPbg,"enchilada,chipotle","line,service,drink,burrito,chicken,taco,margarita"
689,3I4I9C5VN3NIkU1K0Mc01w,"time,meat","guacamole,taco,line,chicken"
690,TxWfwR6Rz7sHZAQmsWNriw,,"chicken,staff,wait,fries,asada"
691,6AYMdVnWkFWTk1uEHGUmZg,,atmosphere
